Name;Index;Count;TotalTrades;BasePrice;DailyVolume
Lucky Shining Steel Lumbering Axe;16808;0;39683;1,050,000;1
Lucky Shining Steel Pickaxe;16828;12;32826;1,050,000;3
Lucky Shining Steel Tanning Knife;16824;0;8163;1,050,000;5
Lucky Steel Butcher Knife;16819;10;38309;525;2
Lucky Steel Hoe;16815;0;22724;525;6
Lucky Steel Lumbering Axe;16807;4;80314;525;3
Lucky Steel Pickaxe;16827;0;34153;525;3
Lucky Steel Tanning Knife;16823;0;16294;525;8
Lucky Sturdy Fluid Collector;16811;2;29976;525;2
Lucky Tanning Knife;16821;0;3263;7,5;2
Luka Quoratum;730705;27;72567;38,2;39
Lump of Raw Sugar;54003;0;24277536;3,09;27,041
Luscious Fruit Wine;9280;3851;15921186;4,91;12,319
Magic AP Enhancer;506;0;1076116;93,5;93
Magic Butcher Knife;16831;2518;1008097;21,6;241
Magic Crystal - Agony;15026;2;181887;1,020,000;2
Magic Crystal - Crimson Flame;15022;1;434379;955;4
Magic Crystal - Destruction;15024;1;555376;955;4
Magic Crystal - Enchantment;15023;0;491812;1,030,000;3
Magic Crystal - Meditation;15032;0;126493;1,030,000;1
Magic Crystal - Temptation;15025;3;293727;1,030,000;3
Magic Crystal of Abundance - Armor;15006;6;1468851;107;22
Magic Crystal of Abundance - Healing;15009;0;209975;32,2;3
Magic Crystal of Abundance - Patience;15008;0;182276;32,2;2
Magic Crystal of Abundance - Resonance;15010;0;392317;107;4
Magic Crystal of Abundance - Vigor;15007;0;344477;32,2;3
Magic Crystal of Crimson Flame - Carnage;15003;0;269245;32,2;2
Magic Crystal of Crimson Flame - Carnage;15004;0;497697;32,2;2
Magic Crystal of Crimson Flame - Carnage;15005;0;353709;32,2;3
Magic Crystal of Crimson Flame - Power;15002;0;802467;32,2;53
Magic Crystal of Crimson Flame - Precision;15001;0;1212309;32,2;105
Magic Crystal of Enchantment - Agility;15020;0;296957;32,2;6
Magic Crystal of Enchantment - Intimidation;15018;0;329825;32,2;14
Magic Crystal of Enchantment - Memory;15017;7;114078;107;13
Magic Crystal of Enchantment - Vision;15019;0;135274;32,2;23
Magic Crystal of Infinity - Absorption;15127;1;1488054;428;45
Magic Crystal of Infinity - Adamantine;15112;68;112609;47,6;71
Magic Crystal of Infinity - Agility;15124;54;140732;153;15
Magic Crystal of Infinity - Air Attack;15131;23;492685;43,8;85
Magic Crystal of Infinity - Armor;15106;149;87686;85;84
Magic Crystal of Infinity - Ascension;15113;0;27439;515;4
Magic Crystal of Infinity - Assault;15116;33;1226492;43,3;324
Magic Crystal of Infinity - Back Attack;15129;39;604478;47,5;85
Magic Crystal of Infinity - Carnage;15103;3;127563;59,5;29
Magic Crystal of Infinity - Carnage;15104;0;128498;515;19
Magic Crystal of Infinity - Carnage;15105;17;298108;48,6;52
Magic Crystal of Infinity - Counter Attack;15134;28;527157;43,7;78
Magic Crystal of Infinity - Critical Hit;15132;0;1381402;1,030,000;891
Magic Crystal of Infinity - Descent;15114;0;4914;515;0
Magic Crystal of Infinity - Down Attack;15130;37;1692085;45,5;92
Magic Crystal of Infinity - Durability;15126;39;149398;47,4;76
Magic Crystal of Infinity - Endurance;15115;46;103900;120;18
Magic Crystal of Infinity - Energy;15146;181;25638;453;8
Magic Crystal of Infinity - Experience;15125;6;115437;9,500,000;15
Magic Crystal of Infinity - Heal;15109;1;126066;58,5;20
Magic Crystal of Infinity - Ignore Grapple Resistance;15153;35;1859331;45,5;97
Magic Crystal of Infinity - Ignore Knockback Resistance;15151;47;279122;44,9;84
Magic Crystal of Infinity - Ignore Knockdown Resistance;15152;32;248979;48,6;82
Magic Crystal of Infinity - Ignore Stun Resistance;15154;58;608148;48;83
Magic Crystal of Infinity - Intimidation;15122;4;99280;84,5;11
Magic Crystal of Infinity - Magic Attack;15150;71;554005;46,1;86
Magic Crystal of Infinity - Magic Defense;15139;56;1864357;69;22
Magic Crystal of Infinity - Melee Attack;15148;49;509406;47,9;84
Magic Crystal of Infinity - Melee Defense;15137;34;1917151;111;36
Magic Crystal of Infinity - Memory;15121;107;995304;48;267
Magic Crystal of Infinity - MP Recovery;15128;54;255501;48,5;80
Magic Crystal of Infinity - Patience;15108;6;199648;55;23
Magic Crystal of Infinity - Power;15102;7;323108;100;12
Magic Crystal of Infinity - Precision;15101;31;517895;94,5;84
Magic Crystal of Infinity - Precision;15119;0;11330;720;0
Magic Crystal of Infinity - Ranged Attack;15149;0;4240;515;1
Magic Crystal of Infinity - Ranged Defense;15138;70;1858968;106;46
Magic Crystal of Infinity - Resonance;15110;84;160341;67;21
Magic Crystal of Infinity - Siege;15135;31;2665603;47,7;104
Magic Crystal of Infinity - Skill;15156;0;174;9,500,000;1
Magic Crystal of Infinity - Special Evasion;15136;0;2720440;515;52
Magic Crystal of Infinity - Speed Attack;15133;41;374108;46,2;77
Magic Crystal of Infinity - Strength;15120;39;120381;55;27
Magic Crystal of Infinity - Sturdiness;15117;22;99697;49;20
Magic Crystal of Infinity - Submergence;15147;183;58095;905;10
Magic Crystal of Infinity - Swiftness;15111;117;1462370;54;337
Magic Crystal of Infinity - Valor;15118;118;1386886;48,6;371
Magic Crystal of Infinity - Vigor;15107;26;218606;46;92
Magic Crystal of Infinity - Vision;15123;1;27342;515;2
Magic Crystal of Nature - Adamantine;15012;0;434808;32,2;9
Magic Crystal of Nature - Ascension;15013;0;275956;32,2;5
Magic Crystal of Nature - Endurance;15028;0;216817;107;4
Magic Crystal of Nature - Swiftness;15011;0;765343;107;29
Magic Crystal of Perfection;15021;30;996732;47,2;150
Magic Crystal of the Sun - Assault;15014;0;330981;107;19
Magic Crystal of the Sun - Boulder;15030;0;23583;107;0
Magic Crystal of the Sun - Precision;15029;0;4377;107;0
Magic Crystal of the Sun - Sturdiness;15015;0;120277;32,2;7
Magic Crystal of the Sun - Valor;15016;0;625510;32,2;15
Magic Damage Reducer;509;0;248954;93,5;36
Magic Fluid Collector;16830;86525;1261401;21,6;73
Magic Hoe;16833;9561;711208;21,6;154
Magic Lumbering Axe;16829;60239;929847;21,6;125
Magic Pickaxe;16832;39556;484996;21,6;84
Magic Tanning Knife;16834;0;653593;1,160,000;427
Manos Alchemist's Clothes;705047;17;16098;159,000,000;11
Manos Belt;705512;229;184102;139,000,000;181
Manos Blue Coral Belt;12327;6;450;72,500,000;1
Manos Butcher Knife;16487;37;44337;145,000,000;42
Manos Cook's Clothes;705037;9;46737;148,000,000;30
Manos Craftsman's Clothes;705518;81;32803;46,700,000;31
Manos Diamond Necklace;11730;0;4384;21,400,000;4
Manos Earring;705510;263;296748;143,000,000;253
Manos Emerald Necklace;11729;1;2916;23,300,000;2
Manos Fisher's Clothes;705052;17;8965;241,000,000;10
Manos Fluid Collector;16482;61;11956;143,000,000;19
Manos Gatherer's Clothes;705517;14;53879;211,000,000;41
Manos Golden Coral Belt;12329;23;24014;92,500,000;8
Manos Green Coral Belt;12328;17;737;88,000,000;2
Manos Hoe;16479;15;22472;157,000,000;31
Manos Hunter's Clothes;705022;0;12580;241,000,000;16
Manos Lumbering Axe;16481;59;14484;151,000,000;24
Manos Necklace;705509;270;210612;140,000,000;185
Manos Pickaxe;16847;10;10114;145,000,000;21
Manos Processing Stone;768086;49;2404;129,000,000;27
Manos Red Coral Belt;12326;9;1620;88,500,000;1
Manos Riding Crop;705156;47;62896;220,000,000;83
Manos Ring;705511;498;314538;149,000,000;280
Manos Ruby Earring;11926;10;130452;13,900,000;23
Manos Ruby Necklace;11726;2;97100;17,000,000;13
Manos Ruby Ring;12126;72;15915;16,900,000;2
Manos Sailor's Clothes;705032;20;8202;202,000,000;8
Manos Sapphire Earring;11927;0;4200;18,200,000;2
Manos Sapphire Necklace;11727;0;1225;23,300,000;1
Manos Tanning Knife;16486;6;6111;146,000,000;35
Manos Topaz Earring;11928;0;5378;13,900,000;1
Manos Topaz Necklace;11728;7;2025;23,300,000;1
Manos Topaz Ring;12128;0;1915;17,700,000;0
Manos Trainer's Clothes;705015;76;8699;170,000,000;13
Manos White Coral Belt;12330;64;646;94,000,000;1
Manshaum Voodoo Doll;40383;1907302;11156589;680;1,357
Map Cabinet;24189;0;4070;74,5;1
Maple Float;16168;507;370187;2,360,000;53
Maple Plank;4654;5647;223050968;6,95;97,528
Maple Plywood;4655;36200;232622115;25,7;134,536
Maple Sap;5002;0;336013528;7,5;142,251
Maple Timber;4602;1476;2232657956;2,2;1,554,618
Margoria Dark Iron;4084;573;1326063;362;312
Margoria Seafood Meal;9634;8344;9938184;89,5;1,718
Mark of Shadow;12007;3918;1824436;1,290,000;305
Marking Reagent;761;0;557553;320;1,054
Marmot Blood;6226;0;611619;15;1,675
Marmot Hide;6028;1037;146633;1,66;767
Marmot Meat;7955;774;6335963;5,95;3,814
Marvelous Balacs Lunchbox;9643;1297;79191;4,730,000;845
Marvelous Draught of Persistence;1192;0;229;10,200,000;2
Marvelous Draught of Strength;1194;0;114;8,100,000;2
Marvelous Eilton Meal;9642;0;27824;4,100,000;191
Marvelous Mesima Chicken Soup;9645;0;2313;3,090,000;20
Marvelous Special Eilton Specialty Meal;9644;465;4351;3,790,000;38
Master's Bear Hide Carpet;3502;0;49;1,720,000;0
Master's Special Bear Hide Carpet;25159;0;13;12,700,000;1
Master's Special Stuffed Baby Belladonna Elephant Head;25175;0;13;27,700,000;1
Master's Special Stuffed Bear Head;25158;0;21;9,150,000;1
Master's Special Stuffed Belladonna Elephant Head;25174;0;12;34,400,000;1
Master's Special Stuffed Black Leopard Head;25177;4;174;71,500,000;2
Master's Special Stuffed Black Snowfield Yak Head;25155;0;18;11,200,000;1
Master's Special Stuffed Boar Head;25160;0;0;30,100,000;0
Master's Special Stuffed Drieghan Female Goat Head;25171;0;19;20,900,000;1
Master's Special Stuffed Drieghan Male Goat Head;25170;0;27;9,150,000;1
Master's Special Stuffed Elk Head;25166;0;21;23,000,000;1
Master's Special Stuffed Feather Wolf Head;25178;18;315;54,500,000;2
Master's Special Stuffed Ferrica Head;25180;0;11;36,900,000;0
Master's Special Stuffed Ferrina Head;25181;0;12;25,800,000;1
Master's Special Stuffed Fox Head;25161;0;45;19,300,000;1
Master's Special Stuffed Frost Wolf;25157;0;149;36,200,000;2
Master's Special Stuffed Gazelle Head;25176;0;18;5,150,000;1
Master's Special Stuffed Giant Boar Head;25165;0;15;21,200,000;1
Master's Special Stuffed Giant Lion Head;25168;1;163;49,900,000;2
Master's Special Stuffed Grass Rhino Head;3560;17;3408;45,100,000;19
Master's Special Stuffed Gray Wolf Head;25163;0;19;5,100,000;1
Master's Special Stuffed Kamasylvia Weasel;25182;0;62;49,000,000;1
Master's Special Stuffed Llama;25173;0;23;41,500,000;0
Master's Special Stuffed Phnyl Head;25179;4;240;67,500,000;3
Master's Special Stuffed Shadow Lion Head;3564;107;9067;130,000,000;72
Master's Special Stuffed Shadow Wolf Head;3563;29;2012;64,500,000;9
Master's Special Stuffed Snow Leopard;25185;0;14;64,500,000;1
Master's Special Stuffed Snowfield Ili Pika;25186;0;51;30,700,000;1
Master's Special Stuffed Snowfield Markhor Head;25156;0;17;25,800,000;1
Master's Special Stuffed Snowfield Yak Head;25154;0;16;15,600,000;1
Master's Special Stuffed Valencia Mountain Sheep Head;25167;0;17;23,100,000;1
Master's Special Stuffed Valencian Lioness Head;25169;0;19;5,150,000;1
Master's Special Stuffed Verdure Buck;3561;33;2654;62,500,000;17
Master's Special Stuffed Verdure Doe;3562;19;2899;100,000,000;21
Master's Special Stuffed Weasel;25162;0;16;16,200,000;1
Master's Special Stuffed Winter Bear Head;25153;0;24;21,800,000;1
Master's Special Stuffed Wolf Head;25164;0;25;3,330,000;1
Master's Special Stuffed Yak Head;25172;3;19;21,300,000;1
Master's Stuffed Baby Belladonna Elephant Head;3530;0;47;3,990,000;0
Master's Stuffed Bear Head;3501;0;171;955;1
Master's Stuffed Belladonna Elephant Head;3529;0;32;6,450,000;0
Master's Stuffed Black Leopard Head;3532;0;4588;13,800,000;4
Master's Stuffed Black Snowfield Yak Head;25111;4;78;5,550,000;1
Master's Stuffed Drieghan Female Goat Head;3517;0;283;1,200,000;1
Master's Stuffed Drieghan Male Goat Head;3516;0;258;1,040,000;1
Master's Stuffed Elk Head;3510;0;164;835;1
Master's Stuffed Feather Wolf Head;3533;1;14550;1,690,000;7
Master's Stuffed Ferrica Head;3535;0;25;2,620,000;0
Master's Stuffed Ferrina Head;3536;0;54;3,000,000;0
Master's Stuffed Fox Head;3505;0;237;2,730,000;1
Master's Stuffed Frost Wolf;25115;143;357;4,150,000;2
Master's Stuffed Gazelle Head;3531;0;79;1,440,000;0
Master's Stuffed Giant Boar Head;3509;0;136;935;1
Master's Stuffed Giant Lion Head;3512;0;416;2,280,000;2
Master's Stuffed Grass Rhino Head;3550;387;5931;7,000,000;12
Master's Stuffed Gray Wolf Head;3507;0;132;940;1
Master's Stuffed Kamasylvia Weasel;3537;42;1779;21,000,000;2
Master's Stuffed Llama;3519;36;629;27,800,000;1
Master's Stuffed Phnyl Head;3534;0;1478;5,150,000;3
Master's Stuffed Shadow Lion Head;3554;24;1796;82,000,000;7
Master's Stuffed Shadow Wolf Head;3553;128;3443;7,000,000;6
Master's Stuffed Snow Leopard;25118;0;3;16,200,000;0
Master's Stuffed Snowfield Ili Pika;25121;12;88;10,700,000;1
Master's Stuffed Snowfield Markhor Head;25112;20;185;7,600,000;1
Master's Stuffed Snowfield Yak Head;25110;0;128;7,500,000;1
Master's Stuffed Valencia Mountain Sheep Head;3511;1;145;1,160,000;1
Master's Stuffed Valencian Lioness Head;3513;19;231;970;1
Master's Stuffed Verdure Buck;3551;127;1987;21,600,000;9
Master's Stuffed Verdure Doe;3552;0;1567;48,600,000;6
Master's Stuffed Weasel;3506;0;139;1,990,000;1
Master's Stuffed Winter Bear Head;25109;1;105;4,750,000;2
Master's Stuffed Wolf Head;3508;0;219;675;1
Master's Stuffed Yak Head;3518;2;231;1,560,000;1
Meat Croquette;9404;0;42024211;47;37,865
Meat Pasta;9416;0;4020357;31,4;2,271
Meat Pie;9265;15110;19982802;20,7;11,714
Meat Sandwich;9415;3995;2193664;35,4;1,17
Meat Soup;9424;17;2101619;13,8;160
Meat Stew;9414;60;12788719;5,8;6,204
Mediah Fishing Rod;16165;156;207394;1,590,000;33
Mediah Meal;9607;80404;118753662;41,6;192,725
Mediahn Handcrafted Bed;2708;0;19799;3,070,000;5
Mediahn Handcrafted Bedside Table;2010;0;4544;182;2
Mediahn Handcrafted Chair;2315;0;14200;136;5
Mediahn Handcrafted Closet;2108;15;22657;489;4
Mediahn Handcrafted Dining Table;2208;0;2491;312;1
Mediahn Handcrafted Drawers;2008;1;6977;382;3
Mediahn Handcrafted Sofa;2316;0;1882;2,240,000;1
Mediahn Handcrafted Table;2210;0;3746;287;1
Melee AP Enhancer;504;0;1986339;93,5;355
Melee Damage Reducer;507;0;1249953;93,5;311
Melted Copper Shard;4057;1482;471031203;1,77;169,949
Melted Gold Shard;4254;155;19525159;8,1;5,956
Melted Iron Shard;4051;1984;674574516;2,97;209,593
Melted Lead Shard;4054;28778;46988619;1,37;18,564
Melted Mythril Shard;4262;0;102732;83,5;33
Melted Nickel Shard;4088;3087;1765598;19;4,93
Melted Noc Shard;4085;16584;12620760;6,05;8,945
Melted Platinum Shard;4257;46340;39697591;48,5;28,956
Melted Silver Shard;4251;0;28193252;41,9;12,682
Melted Tin Shard;4060;197;140553903;5;37,116
Melted Titanium Shard;4081;56196;27063928;22,2;12,787
Melted Vanadium Shard;4078;20475;21627756;21,9;16,954
Melted Zinc Shard;4063;47916;186253911;7,05;57,655
Memory Fragment;44195;3709;342335785;2,800,000;327,313
Mercenary's Greatsword;14703;1;59451;107;8
Mercenary's Steel Greatsword;14701;1;115994;1,770,000;11
Merchant Wagon Badge;53706;0;56612;840;1
Merchant Wagon Cover;53506;0;27911;735;2
Merchant Wagon Flag;53606;0;18147;425;4
Merchant Wagon Wheel;53406;0;144834;775;5
Merciless Sky Elixir;721;2182;296983;565;345
Mesima;5548;0;246052;3,77;1,821
Mesima Chicken Soup;9371;3766;42990;27,3;253
Mesima Hypha;8944;0;4037;19,3;15
Mesima Rice Wine;9367;0;159170;5,95;417
Mesto Earring;11810;6018;301269;491;47
Metal Solvent;4076;7704;42592207;150;60,404
Mild Date Palm Wine;9304;24738;163177429;6,75;181,497
Mild Mesima Rice Wine;9368;0;29044;11;121
Mild Rainbow Button Mushroom Cheese Melt;9484;16294;1396714;39,7;574
Milk;9065;0;763996037;10,1;480,47
Milk Tea;9263;56345;113996197;25,5;65,366
Mimosa Stalk;5531;313;82782;565;32
Mistress Noble Sword;13505;108;267115;52;34
Moist Milk Bread;9286;0;7530816;19,9;6,625
Monk's Branch;5007;29356;271020611;6,05;173,976
Moonlight Opal;4266;5862;3261799;482;6,606
Moss Tree Plank;4694;94582;60667394;3,74;42,562
Moss Tree Plywood;4695;69273;20976886;14,7;22,264
Moss Tree Sap;5017;2185;50387380;2,12;33,01
Moss Tree Timber;4614;5000;314693988;525;290,065
Mouth-watering Fish Fillet Chips;9297;4718;940004;20,2;286
MP Potion (Extra Large);526;164;3599057;1,32;2,494
MP Potion (Large);522;999;18092605;354;18,187
MP Potion (Medium);521;61;1231842;194;486
MP Potion (Small);520;29;2355757;83;692
Mud Crystal;4467;2822;9707057;8,95;5,872
Muskan's Bloody Steel Helmet;3040;34;17931;33,800,000;6
Muskan's Shoes;11016;15;132403;216,000,000;38
Mutant Troll Statue;3052;0;1;3,450,000;0
Muzika Leather Armor;59105;0;1107;36,900,000;1
Muzika Leather Mask;59005;0;1334;37,700,000;1
Muzika Leather Saddle;59205;0;1763;51,000,000;1
Muzika Leather Stirrups;59305;0;168;44,700,000;1
Mystical Cleaning Oil;9748;303;388802;94,5;131
Mythical Feather;757010;0;258520;37,300,000;1,388
Mythril;4206;0;2023727;37,3;490
Mythril Ingot;4263;0;276832;640;29
Nantusa Letusa Amulet;24228;0;997;755;0
Narc Ear Accessory;11834;242;1737062;60,500,000;1,364
Necklace of Good Deeds;11609;1;115001;12,500,000;1
Necklace of Shultz the Gladiator;11631;42;371597;7,750,000;32
Needle Trinket;13004;35;605126;38,2;22
Nert Ring;12011;35;112653;73;38
Neshal Haladie;692506;37;124246;52;47
Nickel Ingot;4089;22724;1459596;79;3,137
Nickel Ore;4013;0;39952999;4,75;84,839
Noble Wagon Badge;53707;0;80258;785;1
Noble Wagon Cover;53507;0;33058;710;4
Noble Wagon Flag;53607;5;34089;427;3
Noble Wagon Wheel;53407;15;84246;905;5
Noc Ingot;4086;42667;15976195;31,5;22,726
Noc Ore;4011;227149;452503176;3,44;358,235
Nolina;5484;4647;340981;275;11
Nolina Seed;6924;0;3923;18;3
Nouver Dagger;10338;8;51703;241,000,000;19
Nouver Haladie;692514;10;10106;241,000,000;13
Nouver Horn Bow;13138;9;26666;241,000,000;10
Nouver Kunai;14538;6;10398;241,000,000;4
Nouver Mareca;733213;2;2638;241,000,000;3
Nouver Noble Sword;13538;13;21703;241,000,000;11
Nouver Ornamental Knot;10738;13;32440;241,000,000;11
Nouver Quoratum;730714;5;7296;241,000,000;6
Nouver Ra'ghon;13838;4;15851;241,000,000;7
Nouver Shard;735613;5;1445;241,000,000;15
Nouver Shield;10138;11;41981;241,000,000;19
Nouver Shuriken;14638;6;17118;241,000,000;7
Nouver Statue;3539;7;1816;466,000,000;2
Nouver Talisman;10538;4;26415;241,000,000;11
Nouver Trinket;13038;1;8760;241,000,000;3
Nouver Vambrace;11338;6;32613;241,000,000;12
Nouver Vitclari;719038;1;5092;241,000,000;3
Nutmeg;7020;203812;2069281952;3,13;1,921,433
Nutritious Chanterelle and Potato Stew;9342;6263;30304;38,8;348
Oatmeal;9261;0;44570939;16,3;23,43
Obsidian Ore;4272;19736;289873;19,5;2,158
Ocean Sapphire;4456;746;378878;2,000,000;307
Ocean Sapphire Earring;11908;0;335;106;0
Ocean Sapphire Necklace;11708;0;5236;187;0
Oddly Marked Tapestry;24662;19;5487;3,440,000;5
Oddly Patterned Flower Pot;24252;0;3761;1,120,000;1
Oddly Shaped Pumpkin;24834;26;11577;18,7;3
O'draxxia Candle Stand;24257;0;8749;3,630,000;4
O'draxxia Drawers;2023;0;630;8,400,000;1
O'draxxia Fragrant Hexagonal Dining Table;2224;0;313;8,400,000;1
O'draxxia Glamorous Patterned Carpet;24878;162;12920;4,520,000;10
O'draxxia Hardwood Armchair;2400;0;1922;3,350,000;3
O'draxxia Hardwood Dining Table;2223;0;702;1,880,000;2
O'draxxia High-Quality Bedside Table;2022;0;251;8,400,000;1
O'draxxian Tapestry;24661;19;6028;2,580,000;5
O'dyllita Meal;9638;95055;96636851;40,9;325,2
Oeki's Sah Chakram;14791;292;82348;1,770,000;17
Offin Tett's Radiant Amulet;10486;1;4913;147,000,000;2
Offin Tett's Radiant Axe;10686;4;3096;147,000,000;1
Offin Tett's Radiant Battle Axe;690541;3;5398;147,000,000;2
Offin Tett's Radiant Blade;13386;0;6252;147,000,000;1
Offin Tett's Radiant Crescent Pendulum;13487;0;5425;147,000,000;2
Offin Tett's Radiant Crossbow;13786;0;6256;147,000,000;1
Offin Tett's Radiant Florang;718586;2;4772;147,000,000;1
Offin Tett's Radiant Gauntlet;11287;2;7811;147,000,000;2
Offin Tett's Radiant Kriegsmesser;11436;0;5686;147,000,000;2
Offin Tett's Radiant Kyve;732288;2;1792;147,000,000;1
Offin Tett's Radiant Longbow;10286;1;5726;147,000,000;1
Offin Tett's Radiant Longsword;10086;0;5246;147,000,000;2
Offin Tett's Radiant Morning Star;730539;0;1891;147,000,000;1
Offin Tett's Radiant Serenaca;733038;0;803;147,000,000;1
Offin Tett's Radiant Shamshir;692039;2;2753;147,000,000;1
Offin Tett's Radiant Shortsword;13286;0;8201;147,000,000;2
Offin Tett's Radiant Slayer;735438;1;449;147,000,000;4
Offin Tett's Radiant Staff;14486;9;8994;147,000,000;2
Ogre Blood;6221;349;17753362;26,4;2,388
Ogre Ring;11607;255;1755132;94,000,000;742
Oil of Corruption;6604;1309;13228959;105;16,708
Oil of Enchantment;9779;0;249668;2,390,000;245
Oil of Fortitude;6603;4115;20928574;158;32,89
Oil of Regeneration;6601;2341;10578783;246;21,101
Oil of Storms;6602;613;12635243;136;14,298
Oil of the Abyss;6606;0;177435;54,5;534
Oil of Tranquility;6605;10557;5400455;67,5;9,36
Old Fishing Rod;16150;0;82066;2,46;22
Old Moon Camping Shop Contract;49805;0;1978;13,100,000;2
Old Totem of the Sea;54202;0;69;12,500,000;0
Old Totem of the Sea;54203;0;4;7,600,000;0
Old Tree Bark;5008;6814;246906454;9,8;109,61
Old Tree Branch;4613;66046;11788125;1,66;68,528
Olive;7309;44581;133586529;1,36;92,126
Olive Pickle Jar;24219;0;1065;940;1
Olive Seed;6803;0;374065;3,5;22
